"day","month","year","t_max","t_min","prec","sol_rad"
1,3,1991,30.5,19.8,0,19.31
2,3,1991,27.2,20.6,4.6,10.69
3,3,1991,28,18.8,0,18.37
4,3,1991,28,18.6,11.4,17.25
5,3,1991,26.6,20,0,10.4
6,3,1991,29.7,18.4,0.4,15.16
7,3,1991,26,20,9.1,10.1
8,3,1991,29,18.4,1.7,16.17
9,3,1991,26.4,18.4,4,15.69
10,3,1991,25.8,19.4,1.3,10.95
11,3,1991,28.6,19.2,8.2,18.34
12,3,1991,25,18.6,3.9,9.98
13,3,1991,29.4,19.4,0,19.02
14,3,1991,29,20.4,17.6,14.76
15,3,1991,29.8,20,0,18.22
16,3,1991,30,19,1,21.19
17,3,1991,29.6,20.2,0,23.5
18,3,1991,29.8,19,0,24.33
19,3,1991,29.8,19.4,0,20.89
20,3,1991,30,19,0,23.69
21,3,1991,30.6,19.2,0.1,25.17
22,3,1991,28.6,19.4,0,16.78
23,3,1991,30.4,20.4,2.4,21.06
24,3,1991,26.4,18.4,0.6,12.35
25,3,1991,26,20,6.9,9.88
26,3,1991,22.4,18.4,8.4,9.88
27,3,1991,26,19.6,4.7,11.53
28,3,1991,23.8,19.4,7.9,11.2
29,3,1991,29.6,17.4,0,23.52
30,3,1991,28.4,19.4,2.3,23.35
31,3,1991,26.2,19.4,1,13.16
1,4,2011,30.4452647058824,19.2,16.3,22.51
2,4,2011,28.1452647058824,19.2,4.9,18.89
3,4,2011,28.4452647058824,20.2,2.1,14.13
4,4,2011,28.4452647058824,20.3,39.2,20.68
5,4,2011,30.1452647058824,20,1.4,17.06
6,4,2011,26.7452647058824,19.4,1.5,16.4
7,4,2011,28.1452647058824,19.4,0,15.57
8,4,2011,29.7452647058824,19.4,2.5,21.77
9,4,2011,29.3452647058824,19.2,33.6,19.96
10,4,2011,24.4452647058824,18.9,1.1,9.84
11,4,2011,26.9452647058824,19.2,5.8,10.97
12,4,2011,24.9452647058824,19,1.7,9.83
13,4,2011,25.3452647058824,19.68,0.4,10.47
14,4,2011,28.1452647058824,19,2,17.6
15,4,2011,24.1452647058824,19.6,3.7,10.13
16,4,2011,26.8452647058824,19.5,10.8,16.11
17,4,2011,26.9452647058824,18.8,2.5,16.41
18,4,2011,27.3452647058824,18.8,9.5,14.94
19,4,2011,27.3452647058824,18.3,39.6,15.09
20,4,2011,26.4452647058824,18.2,6.1,12.33
21,4,2011,26.1452647058824,18.8,10.3,14.41
22,4,2011,25.1452647058824,19.3,16.1,10.22
23,4,2011,25.9452647058824,19,0,10.85
24,4,2011,27.5452647058824,19,27,14.04
25,4,2011,26.9452647058824,19.1,18.5,14.66
26,4,2011,29.5452647058824,19.5,5.6,21.99
27,4,2011,30.4452647058824,19.1,7.5,24.19
28,4,2011,26.7452647058824,19.1,0,12.85
29,4,2011,28.9452647058824,19.7,0,21.9
30,4,2011,29.1452647058824,19.8,7,15.99
1,5,2004,29.6127791563275,18,47,20.85
