"day","month","year","t_max","t_min","prec","sol_rad"
1,3,1980,30.4,20.6,0,21.29
2,3,1980,31.2,20.2,0,19.03
3,3,1980,29.8,19.4,0.2,20.68
4,3,1980,29.4,19.6,2.1,17.27
5,3,1980,28,20,0,12.54
6,3,1980,30.4,19.8,0,20.9
7,3,1980,30.6,20.2,0,20.1
8,3,1980,32.6,20,0,23.23
9,3,1980,32.8,20.8,0,23.41
10,3,1980,32,21.2,0,20.64
11,3,1980,33,20.4,0,23.94
12,3,1980,32.2,21.6,0,16.56
13,3,1980,32.6,21.6,0,24.13
14,3,1980,29,21.2,0,9.84
15,3,1980,31.6,21,16.1,14.45
16,3,1980,31.8,19,0,21.2
17,3,1980,30.26,21.6,0,18.41
18,3,1980,29.57,19.2,0.8,10.36
19,3,1980,31.31,20.4,0.3,13.16
20,3,1980,30,21,0.1,22.21
21,3,1980,29.49,20.4,11,20.9
22,3,1980,29.59,17,0.5,19.75
23,3,1980,28.6,19.19,1,20.57
24,3,1980,29.13,20.2,0,24.35
25,3,1980,28.8,19.88,0.2,10.37
26,3,1980,29.45,21.4,0,21.06
27,3,1980,33.6,20.71,0,21.88
28,3,1980,31.25,23,0,17.93
29,3,1980,30.09,23,0,22.03
30,3,1980,27.4,20.21,7.9,11.19
31,3,1980,28.27,20,0,26.61
1,4,2014,31.6581058823529,19.8,0,23.62
2,4,2014,32.3581058823529,20.7,0,22.95
3,4,2014,29.1581058823529,20.4,0.1,17.2
4,4,2014,32.4581058823529,19.6,13.7,18.21
5,4,2014,31.1581058823529,20.2,0,22.63
6,4,2014,32.1581058823529,20.9,0,19.45
7,4,2014,30.7581058823529,21.8,0,17.53
8,4,2014,29.3581058823529,21,0,10.92
9,4,2014,32.3581058823529,20.2,0,22.1
10,4,2014,32.1581058823529,20.8,0,20.76
11,4,2014,32.9581058823529,22.4,0,21.52
12,4,2014,31.3581058823529,20.3,0,16.67
13,4,2014,33.4581058823529,20.5,0,22.51
14,4,2014,26.3581058823529,21.3,0,17.96
15,4,2014,23.3581058823529,20.3,0.3,12.44
16,4,2014,23.0581058823529,20.4,6.3,10.99
17,4,2014,26.9581058823529,20.6,6.1,12.06
18,4,2014,24.4581058823529,22.7,19.6,14.78
19,4,2014,24.3581058823529,22.5,3.3,12.54
20,4,2014,25.3581058823529,22.2,0,15.63
21,4,2014,23.3581058823529,20,38.8,9.33
22,4,2014,26.7581058823529,21.6,8.3,12.68
23,4,2014,23.4581058823529,18.71,49.9,9.09
24,4,2014,26.6581058823529,17.81,3.1,12.47
25,4,2014,29.9581058823529,17.9,8.7,24.01
26,4,2014,26.6581058823529,20.8,22,9.17
27,4,2014,28.9581058823529,20.2,6.5,21.13
28,4,2014,29.4581058823529,19.6,65.2,21.84
29,4,2014,28.3581058823529,19.2,1.6,19.91
30,4,2014,29.8581058823529,20.9,16.8,14.23
1,5,2010,29.1063895781638,19.2,0,19.62
2,5,2010,29.0063895781638,20.4,37.2,20.38
3,5,2010,25.3063895781638,19.2,10.2,10.71
4,5,2010,26.9063895781638,18.5,0,12.43
5,5,2010,28.2063895781638,18.7,18.7,11.32
6,5,2010,27.6063895781638,18.5,0,19.16
7,5,2010,30.7063895781638,18.9,0.2,23.37
8,5,2010,30.7063895781638,21,0,18.79
9,5,2010,30.6063895781638,19.8,0,19.86
10,5,2010,31.0063895781638,20.2,0,20.14
11,5,2010,30.9063895781638,20.6,0,17.3
12,5,2010,30.8063895781638,20.7,0,18.84
13,5,2010,31.8063895781638,20.1,0,25.49
14,5,2010,31.4063895781638,20.6,0,22.97
15,5,2010,32.0063895781638,21,0,20.92
16,5,2010,32.2063895781638,20.8,0,21.36
17,5,2010,32.0063895781638,20.5,0,21.33
18,5,2010,30.8063895781638,20.8,6.1,19.6
19,5,2010,30.9063895781638,18.8,0.3,20.5
20,5,2010,29.2063895781638,19,24.3,12.62
21,5,2010,28.6063895781638,18.7,0.5,18.91
22,5,2010,26.0063895781638,19.6,6.5,9.37
23,5,2010,28.0063895781638,18.4,0,15.64
24,5,2010,30.0063895781638,18.8,12.4,21.74
25,5,2010,27.5063895781638,18,7.1,12.7
26,5,2010,25.2063895781638,18.2,32.1,9.48
27,5,2010,23.8063895781638,18.5,4.1,9.47
28,5,2010,29.2063895781638,18,0,16
29,5,2010,29.5063895781638,18,0,17.5
30,5,2010,29.6063895781638,19.7,2.1,18.09
31,5,2010,27.5063895781638,19.8,1.4,10.34
1,6,1999,31.0820714285714,19,51.8,22.59
