"day","month","year","t_max","t_min","prec","sol_rad"
1,3,1999,32.39911397,25.2,0,17.86580122
2,3,1999,32.55892712,24.8,0,12.39816574
3,3,1999,30.46844641,24,0,22.06504136
4,3,1999,32.13078005,24.6,0,21.18391049
5,3,1999,32.49006843,25.6,0,20.45280376
6,3,1999,31.69432415,24.8,0,20.79458639
7,3,1999,31.86260233,24.4,0,20.21295661
8,3,1999,31.34830935,24.2,0,22.2483765
9,3,1999,32.30852419,23.8,0,22.7450247
10,3,1999,35.2218619,23.6,0,23.24174869
11,3,1999,33.94695043,23.8,0,16.62544381
12,3,1999,31.88174385,24.4,0,16.49523355
13,3,1999,33.86083404,24.8,0,20.70265395
14,3,1999,32.86871064,25,12,16.38660251
15,3,1999,31.72708607,21.2,1.5,12.21678349
16,3,1999,32.49581995,22.6,0,18.13876514
17,3,1999,31.88418793,24.6,0,20.804064
18,3,1999,32.15249601,23.8,0,16.00230447
19,3,1999,33.90303145,24.4,0,23.49599485
20,3,1999,30.91151501,25.4,0,22.11572222
21,3,1999,32.87886146,25.4,0,19.32910386
22,3,1999,32.2873347,25.4,0,21.21886153
23,3,1999,32.41796554,25.4,0,21.70456627
24,3,1999,31.80775635,25.4,0,15.00584947
25,3,1999,32.72713804,25.6,0,17.3619917
26,3,1999,30.49106605,24.6,0,22.06311499
27,3,1999,31.51197996,24.8,0,11.44613148
28,3,1999,32.08686622,25.38686622,5.3,9.422935697
29,3,1999,28.74872933,25.4,0,15.06142609
30,3,1999,30.52381391,25,0,19.60595004
31,3,1999,32.95841745,25.6,0,21.64762722
1,4,2012,31,25.4,0,12.1196013
2,4,2012,32,25.6,0,17.28671031
3,4,2012,30,26,0,9.784831762
4,4,2012,33,24.6,0,16.35667339
5,4,2012,31.4,25.2,0,9.481649889
6,4,2012,32.6,24.2,0,16.51804041
7,4,2012,31.4,25,0,12.61376107
8,4,2012,30,24.4,0,10.11708548
9,4,2012,31.6,25,112,21.82687103
10,4,2012,30.8,22.4,0,18.07871214
11,4,2012,31,24.6,0,23.84611501
12,4,2012,31.6,24.2,0,14.64373489
13,4,2012,31.6,24,0,16.19923122
14,4,2012,30.8,24.6,0,11.68102402
15,4,2012,34.8,23.8,0,14.32417202
16,4,2012,34.4,24.4,0,20.84938611
17,4,2012,31.4,25.2,0,17.57802893
18,4,2012,32.6,24.6,0,17.72572657
19,4,2012,31.6,24.2,0,14.30551972
20,4,2012,32.2,24.8,0,13.05986936
21,4,2012,31.6,24.4,0,13.20926275
22,4,2012,30,25,2.4,10.26443034
23,4,2012,32,24,76,10.56981736
24,4,2012,28.8,23.6,0,10.59634076
25,4,2012,30,24,0,11.50885212
26,4,2012,30.6,25.2,2,12.71633719
27,4,2012,29.8,25.8,5.4,11.12108298
28,4,2012,32,24.4,0,16.05850091
29,4,2012,30.6,25.6,0,12.52817099
30,4,2012,32.2,24.6,0,17.23606255
1,5,1981,29,24,1.6,10.6865108
2,5,1981,31.2,23.8,1.9,25.84919855
3,5,1981,30.2,24.2,0.8,18.01956992
4,5,1981,30.6,23.8,0,21.06149128
5,5,1981,29.9,24.5,2,11.42254202
6,5,1981,29.4,24.8,0.3,13.09189582
7,5,1981,31.2,23.9,1.6,17.34665741
8,5,1981,31,23.9,60.9,15.24318798
9,5,1981,28.9,22.8,0.6,9.564946453
10,5,1981,30.6,24,0,18.05784648
11,5,1981,31.2,24.1,3.8,24.10449243
12,5,1981,31.4,24,0.5,18.02357849
13,5,1981,30.8,24.8,6.2,14.22571608
14,5,1981,28.6,23.2,0,9.379708381
15,5,1981,30.8,24.6,64.2,18.27350584
16,5,1981,31.4,22.5,0.9,14.03693365
